frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
167,0.2021,1.1114,899.76,88,87,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
168,0.2033,1.1699,854.78,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
169,0.2044,1.0989,910.00,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
170,0.2055,1.1019,907.52,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
171,0.2066,1.0907,916.85,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
172,0.2077,1.1334,882.30,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
173,0.2088,1.0824,923.87,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
174,0.2099,1.1174,894.94,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
175,0.2111,1.1550,865.80,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
176,0.2122,1.0851,921.58,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
177,0.2133,1.1490,870.32,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
178,0.2144,1.0705,934.14,88,88,50,428199,316203,1204,30785536,839102828,0.0000,-1.0000
179,0.2156,1.1900,840.34,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
180,0.2167,1.1109,900.17,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
181,0.2178,1.0667,937.47,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
182,0.2190,1.0993,909.67,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
183,0.2200,1.2035,830.91,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
184,0.2211,1.1056,904.49,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
185,0.2224,1.2064,828.91,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
186,0.2235,1.1677,856.39,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
187,0.2247,1.1352,880.90,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
188,0.2258,1.1337,882.07,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
189,0.2270,1.2452,803.08,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
190,0.2283,1.2193,820.14,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
191,0.2294,1.1703,854.49,88,88,50,428199,316203,1204,30785536,839184748,0.0000,-1.0000
