frame,time_s,frame_ms,fps,draw_calls,batches,setpass_calls,triangles,vertices,gc_alloc_bytes,gc_reserved_bytes,total_reserved_bytes,flashlight_pass_ms,blit_pass_ms
180,0.1957,1.1905,839.98,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
181,0.1967,1.0257,974.94,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
182,0.1979,1.1588,862.97,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
183,0.1989,1.0193,981.06,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
184,0.2000,1.0670,937.21,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
185,0.2009,1.0126,987.56,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
186,0.2020,1.0083,991.76,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
187,0.2030,1.0025,997.51,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
188,0.2040,1.0906,916.92,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
189,0.2052,1.1699,854.78,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
190,0.2062,1.0047,995.32,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
191,0.2073,1.0525,950.12,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
192,0.2084,1.0838,922.68,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
193,0.2094,1.0498,952.56,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
194,0.2106,1.1001,909.01,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
195,0.2117,1.1946,837.10,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
196,0.2129,1.1371,879.43,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
197,0.2141,1.1585,863.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
198,0.2151,1.1129,898.56,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
199,0.2162,1.0452,956.75,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
200,0.2173,1.1598,862.22,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
201,0.2184,1.0352,966.00,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
202,0.2194,1.0215,978.95,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
203,0.2205,1.0734,931.61,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
204,0.2215,1.0590,944.29,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
205,0.2225,1.0175,982.81,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
206,0.2236,1.1001,909.01,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
207,0.2247,1.0446,957.30,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
208,0.2258,1.1257,888.33,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
209,0.2269,1.1294,885.43,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
210,0.2282,1.2994,769.59,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
211,0.2293,1.0669,937.29,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
212,0.2303,1.0422,959.50,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
213,0.2315,1.0519,950.66,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
214,0.2325,1.1686,855.72,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
215,0.2336,1.0415,960.16,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
216,0.2346,1.0355,965.72,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
217,0.2357,1.0194,980.97,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
218,0.2367,1.0221,978.38,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
219,0.2377,1.0274,973.33,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
220,0.2387,1.0071,992.95,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
221,0.2397,1.0349,966.28,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
222,0.2408,1.0289,971.91,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
223,0.2418,1.0058,994.23,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
224,0.2428,1.0339,967.21,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
225,0.2440,1.1173,895.02,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
226,0.2450,1.0492,953.11,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
227,0.2460,1.0307,970.21,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
228,0.2471,1.0229,977.62,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
229,0.2481,1.0474,954.75,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
230,0.2492,1.0957,912.65,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
231,0.2502,1.0469,955.20,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
232,0.2514,1.0224,978.09,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
233,0.2524,1.1877,841.96,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
234,0.2537,1.2188,820.48,61,61,40,189023,132953,1204,43823104,815393240,0.0000,-1.0000
235,0.2547,1.0630,940.74,61,61,40,189023,132953,1204,43823104,815393240,0.0000,-1.0000
236,0.2558,1.0533,949.40,61,61,40,189023,132953,1204,43823104,815393240,0.0000,-1.0000
237,0.2568,1.0574,945.72,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
238,0.2579,1.1243,889.44,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
239,0.2591,1.1261,888.02,61,60,40,189023,132950,1204,43823104,815458776,0.0000,-1.0000
240,0.2601,1.0711,933.62,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
241,0.2612,1.0787,927.04,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
242,0.2623,1.0501,952.29,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
243,0.2635,1.1676,856.46,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
244,0.2645,1.0795,926.36,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
245,0.2656,1.1063,903.91,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
246,0.2667,1.0491,953.20,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
247,0.2677,1.0265,974.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
248,0.2687,1.0313,969.65,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
249,0.2698,1.0755,929.80,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
250,0.2710,1.0808,925.24,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
251,0.2722,1.2345,810.04,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
252,0.2731,1.0137,986.49,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
253,0.2743,1.1019,907.52,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
254,0.2754,1.1053,904.73,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
255,0.2767,1.3911,718.86,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
256,0.2781,1.3357,748.67,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
257,0.2792,1.0633,940.47,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
258,0.2802,1.0244,976.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
259,0.2812,0.9997,1000.30,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
260,0.2822,1.0646,939.32,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
261,0.2834,1.1293,885.50,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
262,0.2844,1.0820,924.21,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
263,0.2855,1.0183,982.03,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
264,0.2865,1.0223,978.19,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
265,0.2875,1.0134,986.78,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
266,0.2885,1.0265,974.18,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
267,0.2896,1.0278,972.95,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
268,0.2908,1.0708,933.88,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
269,0.2919,1.2746,784.56,61,61,40,189023,132953,1204,43823104,815458776,0.0000,-1.0000
